type,timestamp,price,gross_pnl,fee,net_pnl,capital_after
ENTRY,2022-06-23 16:00:00,20916.333018,0.0,0.2823516204646252,-0.2823516204646252,3101.66563950218
EXIT,2022-06-27 12:00:00,20748.503581,-5.66386486792833,0.2800860745174539,-5.943950942445785,3095.721688559734
ENTRY,2022-07-04 20:00:00,20242.781013,0.0,0.44006012955504586,-0.44006012955504586,3095.281628430179
STOP,2022-07-05 08:00:00,19667.265848374675,-31.277974817697814,0.4275489396279667,-31.705523757325782,3063.576104672853
ENTRY,2022-07-05 12:00:00,19525.835993999997,0.0,0.38472800711591665,-0.38472800711591665,3063.191376665737
EXIT,2022-07-10 08:00:00,21295.449448,87.1691047866197,0.41959564903056457,86.74950913758913,3149.940885803326
ENTRY,2022-07-14 20:00:00,20595.016652,0.0,0.3083052014373036,-0.3083052014373036,3149.632580601889
EXIT,2022-07-22 16:00:00,22579.484121999998,74.26816562256963,0.3380124676863314,73.9301531548833,3223.562733756772
ENTRY,2022-07-27 20:00:00,22959.335735,0.0,0.38399307243986897,-0.38399307243986897,3223.1787406843323
EXIT,2022-07-31 20:00:00,23286.332004,13.67246677549441,0.38946205915006676,13.283004716344344,3236.4617454006766
ENTRY,2022-08-08 08:00:00,24173.369835999998,0.0,0.8580973896995744,-0.8580973896995744,3235.603648010977
STOP,2022-08-08 16:00:00,23801.531162442057,-32.998481111045066,0.8448979972551562,-33.843379108300226,3201.7602689026767
ENTRY,2022-08-08 20:00:00,23817.143,0.0,0.6994700064397479,-0.6994700064397479,3201.060798896237
STOP,2022-08-09 08:00:00,23374.04546777857,-32.53259991304996,0.686456966474528,-33.21905687952449,3167.8417420167125
ENTRY,2022-08-09 12:00:00,23081.9225,0.0,0.5711948565933622,-0.5711948565933622,3167.2705471601193
EXIT,2022-08-10 00:00:00,22856.890875,-13.921815521524048,0.5656261303847526,-14.4874416519088,3152.7831055082106
ENTRY,2022-08-10 12:00:00,24004.29913,0.0,0.5159162173652304,-0.5159162173652304,3152.267189290845
EXIT,2022-08-15 08:00:00,24042.265156,2.0399771324536644,0.5167322082182119,1.5232449242354527,3153.7904342150805
ENTRY,2022-09-09 04:00:00,20637.949527999997,0.0,0.48434769626908375,-0.48434769626908375,3153.3060865188113
EXIT,2022-09-13 12:00:00,20823.521069000002,10.88784865164442,0.4887028357297415,10.399145815914679,3163.705232334726
ENTRY,2022-09-27 08:00:00,20235.328778,0.0,0.47979915187590344,-0.47979915187590344,3163.2254331828503
STOP,2022-09-27 16:00:00,19695.706507188028,-31.987410571557167,0.4670041876472806,-32.45441475920445,3130.7710184236457
ENTRY,2022-09-27 20:00:00,19084.853739000002,0.0,0.3605019841198138,-0.3605019841198138,3130.410516439526
EXIT,2022-09-28 04:00:00,18775.845556,-14.592470107999388,0.35466499607661406,-14.947135104076002,3115.46338133545
ENTRY,2022-10-04 04:00:00,19974.000403,0.0,0.6508205692134771,-0.6508205692134771,3114.8125607662364
EXIT,2022-10-07 04:00:00,19922.0216,-4.234113531710585,0.6491269238007928,-4.883240455511378,3109.929320310725
ENTRY,2022-10-14 00:00:00,19822.795055,0.0,0.5795245346761235,-0.5795245346761235,3109.3497957760487
STOP,2022-10-14 12:00:00,19391.47193909064,-31.524606816153554,0.5669146919496622,-32.09152150810321,3077.2582742679456
ENTRY,2022-10-14 16:00:00,19173.930454,0.0,0.4530528536533795,-0.4530528536533795,3076.805221414292
EXIT,2022-10-16 12:00:00,19152.742453000003,-1.2516062290005678,0.4525522111617793,-1.704158440162347,3075.10106297413
ENTRY,2022-10-17 04:00:00,19301.368674,0.0,1.1496500252568747,-1.1496500252568747,3073.951412948873
STOP,2022-10-18 16:00:00,19089.129859362085,-31.604022845495315,1.1370084161186764,-32.74103126161399,3041.210381687259
ENTRY,2022-10-18 20:00:00,19333.238232,0.0,0.6677640396156626,-0.6677640396156626,3040.5426176476435
EXIT,2022-10-19 16:00:00,19226.820223000002,-9.189112388331493,0.6640883946603299,-9.853200782991824,3030.689416864652
ENTRY,2022-10-23 16:00:00,19505.679949,0.0,1.1322224227267854,-1.1322224227267854,3029.557194441925
STOP,2022-10-24 04:00:00,19291.042685193876,-31.14696891744071,1.119763635159809,-32.266732552600516,2997.2904618893244
ENTRY,2022-10-24 08:00:00,19429.457089,0.0,1.1520481700668457,-1.1520481700668457,2996.1384137192576
STOP,2022-10-24 12:00:00,19221.489982980445,-30.827948875057352,1.1397169905168227,-31.967665865574176,2964.1707478536837
ENTRY,2022-10-24 16:00:00,19349.032969,0.0,0.9346833189147847,-0.9346833189147847,2963.236064534769
EXIT,2022-10-31 12:00:00,20395.409541,126.36687434439041,0.9852300686525409,125.38164427573787,3088.617708810507
ENTRY,2022-11-04 12:00:00,20844.95161,0.0,0.5904398340381588,-0.5904398340381588,3088.027268976469
EXIT,2022-11-07 04:00:00,20629.549278000002,-15.253347613493343,0.5843384949927615,-15.837686108486105,3072.1895828679826
ENTRY,2022-11-24 00:00:00,16717.083620999998,0.0,0.46565277403475885,-0.46565277403475885,3071.7239300939477
EXIT,2022-11-26 08:00:00,16575.335907,-9.870922723965538,0.4617044049451726,-10.332627128910712,3061.391302965037
ENTRY,2022-11-30 00:00:00,16850.303574999998,0.0,0.5909539501163963,-0.5909539501163963,3060.800349014921
EXIT,2022-12-03 04:00:00,16959.420647,9.567062758917647,0.5947807752199632,8.972281983697684,3069.7726309986183
ENTRY,2022-12-04 00:00:00,16964.727892,0.0,1.0471368912243884,-1.0471368912243884,3068.725494107394
STOP,2022-12-07 04:00:00,16760.763868203827,-31.4738696605115,1.0345473433601835,-32.508417003871685,3036.217077103522
ENTRY,2022-12-08 20:00:00,17229.267229999998,0.0,0.9126386474957128,-0.9126386474957128,3035.304438456026
EXIT,2022-12-11 00:00:00,17148.463917,-10.70042987102269,0.9083584755473035,-11.608788346569995,3023.6956501094564
ENTRY,2022-12-11 08:00:00,17172.580229,0.0,1.7076165817002533,-1.7076165817002533,3021.988033527756
EXIT,2022-12-11 20:00:00,17079.924485,-23.03388348376736,1.6984030283067464,-24.732286512074108,2997.255747015682
ENTRY,2022-12-13 00:00:00,17157.515711,0.0,1.3597200619848677,-1.3597200619848677,2995.8960269536974
EXIT,2022-12-15 20:00:00,17351.133098000002,38.36007640724562,1.375064092547766,36.985012314697855,3032.8810392683954
ENTRY,2023-01-02 04:00:00,16726.296383999997,0.0,1.8807687491333045,-1.8807687491333045,3031.000270519262
STOP,2023-01-03 12:00:00,16613.42121912051,-31.730288311416054,1.868076633808738,-33.598364945224795,2997.4019055740373
ENTRY,2023-01-03 16:00:00,16648.363010999998,0.0,1.5069904229902267,-1.5069904229902267,2995.894915151047
EXIT,2023-01-06 08:00:00,16733.198534000003,19.19803175331767,1.5146696356915539,17.683362117626118,3013.578277268673
ENTRY,2023-01-06 12:00:00,16845.872246,0.0,1.4274998235444367,-1.4274998235444367,3012.1507774451284
EXIT,2023-01-19 00:00:00,20741.815588,825.3443858575915,1.7576375778874733,823.586748279704,3835.7375257248323
ENTRY,2023-01-19 16:00:00,21097.277285,0.0,0.6425664839197558,-0.6425664839197558,3835.0949592409124
EXIT,2023-01-31 00:00:00,22828.159497,131.79507502549393,0.6952845139299534,131.09979051156398,3966.1947497524766
ENTRY,2023-02-02 00:00:00,23855.754579999997,0.0,0.7862057982804697,-0.7862057982804697,3965.408543954196
STOP,2023-02-02 20:00:00,23367.35905430457,-40.23970326198587,0.7701099169756753,-41.00981317896155,3924.3987307752345
ENTRY,2023-02-03 00:00:00,23541.240254,0.0,0.6940404638577646,-0.6940404638577646,3923.704690311377
EXIT,2023-02-04 04:00:00,23322.181246,-16.14568878743642,0.6875821883427901,-16.83327097577921,3906.8714193355977
ENTRY,2023-02-15 16:00:00,23325.89567,0.0,0.7984085193565167,-0.7984085193565167,3906.073010816241
EXIT,2023-02-21 20:00:00,24444.824352,95.74789805500713,0.8367076785785196,94.9111903764286,4000.98420119267
ENTRY,2023-03-01 08:00:00,23746.291750999997,0.0,0.7565385125157643,-0.7565385125157643,4000.227662680154
STOP,2023-03-02 12:00:00,23236.98570618898,-40.56524294371002,0.7403124153382803,-41.3055553590483,3958.9221073211056
ENTRY,2023-03-13 00:00:00,22238.289485999998,0.0,0.49318827735020554,-0.49318827735020554,3958.4289190437553
EXIT,2023-03-16 20:00:00,24991.280366,152.635708619,0.5542425607978055,152.0814660582022,4110.510385101958
ENTRY,2023-03-17 00:00:00,25789.394497999998,0.0,0.4457512778153686,-0.4457512778153686,4110.064633824142
EXIT,2023-03-26 08:00:00,27857.590215,89.36821720421916,0.4814985646970562,88.8867186395221,4198.951352463664
ENTRY,2023-03-29 12:00:00,28451.322837,0.0,0.6182231655626004,-0.6182231655626004,4198.333129298101
STOP,2023-03-31 04:00:00,27670.05754297033,-42.440584044751056,0.6012469319446999,-43.041830976695756,4155.2912983214055
ENTRY,2023-03-31 08:00:00,27936.348391,0.0,0.6120930491502092,-0.6120930491502092,4154.679205272255
EXIT,2023-04-03 00:00:00,27745.523845,-10.452545244914097,0.6079120310522436,-11.06045727596634,4143.618747996288
ENTRY,2023-04-09 20:00:00,28332.257127999997,0.0,1.673537697799959,-1.673537697799959,4141.945210298488
EXIT,2023-04-16 08:00:00,30217.382065,278.3777191558848,1.784888785462313,276.59283037042246,4418.53804066891
ENTRY,2023-04-16 20:00:00,30313.741395,0.0,1.780430461794306,-1.780430461794306,4416.757610207116
STOP,2023-04-17 00:00:00,30003.81612043865,-45.50744763891221,1.7622274827387414,-47.269675121650955,4369.487935085465
ENTRY,2023-04-18 20:00:00,30389.124002999997,0.0,0.9861198414161927,-0.9861198414161927,4368.501815244049
STOP,2023-04-19 08:00:00,29841.553136227667,-44.42136076811163,0.9683512971089481,-45.38971206522058,4323.112103178828
ENTRY,2023-04-26 00:00:00,28317.592729999997,0.0,0.8170314613824465,-0.8170314613824465,4322.295071717445
STOP,2023-04-26 16:00:00,27709.936183073856,-43.83092529151539,0.7994990912658404,-44.630424382781236,4277.664647334665
ENTRY,2023-04-26 20:00:00,28423.814587,0.0,0.4898584484429015,-0.4898584484429015,4277.174788886222
EXIT,2023-04-30 00:00:00,29170.116339,32.15457035032716,0.5027202765830323,31.65185007374413,4308.826638959966
ENTRY,2023-04-30 12:00:00,29664.076554,0.0,1.272299471539398,-1.272299471539398,4307.554339488426
STOP,2023-04-30 16:00:00,29253.45109935523,-44.02956451333723,1.254687645734063,-45.28425215907129,4262.270087329355
ENTRY,2023-04-30 20:00:00,29241.979962999998,0.0,1.22414840638172,-1.22414840638172,4261.045938922974
STOP,2023-05-01 00:00:00,28826.067761832528,-43.52802536781765,1.2067371962345932,-44.73476256405224,4216.311176358921
ENTRY,2023-05-04 08:00:00,29163.406398,0.0,0.8025196971030485,-0.8025196971030485,4215.508656661818
STOP,2023-05-06 12:00:00,28541.961597116315,-42.75235260288734,0.7854187560618936,-43.537771358949236,4171.970885302869
ENTRY,2023-05-06 20:00:00,28856.85446,0.0,0.8415751606163243,-0.8415751606163243,4171.1293101422525
EXIT,2023-05-07 20:00:00,28421.57097,-31.736287605269233,0.8288806455742166,-32.56516825084345,4138.564141891409
ENTRY,2023-05-15 04:00:00,27415.702244,0.0,1.1843076447740322,-1.1843076447740322,4137.379834246635
STOP,2023-05-16 00:00:00,27024.37571264823,-42.26145646006871,1.1674030621900047,-43.42885952225871,4093.9509747243765
ENTRY,2023-05-16 04:00:00,27260.755774,0.0,1.0023978100110376,-1.0023978100110376,4092.9485769143653
STOP,2023-05-17 04:00:00,26807.362223374945,-41.6790262518278,0.9857261995103064,-42.6647524513381,4050.283824463027
ENTRY,2023-05-17 20:00:00,27413.831683,0.0,0.9292954682693609,-0.9292954682693609,4049.354528994758
STOP,2023-05-18 16:00:00,26927.82412581653,-41.187658994358884,0.9128204046716174,-42.100479399030505,4007.2540495957273
ENTRY,2023-05-21 00:00:00,27184.372866,0.0,1.5666488289746794,-1.5666488289746794,4005.6874007667525
STOP,2023-05-21 08:00:00,26898.166708711633,-41.235505355539054,1.5501546268324637,-42.78565998237152,3962.9017407843808
ENTRY,2023-05-23 00:00:00,27374.880000999998,0.0,1.2243918427936777,-1.2243918427936777,3961.6773489415873
STOP,2023-05-24 00:00:00,27012.364574071125,-40.53542258471678,1.208177673759791,-41.74360025847657,3919.933748683111
ENTRY,2023-05-28 00:00:00,27195.386168999998,0.0,1.3438889639110874,-1.3438889639110874,3918.5898597192
EXIT,2023-05-31 04:00:00,27159.749630000002,-4.402543796994562,1.3421279463922897,-5.744671743386852,3912.845187975813
ENTRY,2023-06-16 16:00:00,26390.344729,0.0,0.7071366456255914,-0.7071366456255914,3912.1380513301874
EXIT,2023-06-25 20:00:00,30453.521202,272.1848663978133,0.8160105921847167,271.3688558056286,4183.506907135816
ENTRY,2023-06-26 12:00:00,30428.745885999997,0.0,0.9760712865085843,-0.9760712865085843,4182.530835849308
EXIT,2023-06-26 16:00:00,30234.896809,-15.545375964947437,0.9698531361226053,-16.51522910107004,4166.015606748238
ENTRY,2023-06-26 20:00:00,30277.070397,0.0,0.9701100476610873,-0.9701100476610873,4165.045496700576
STOP,2023-06-30 12:00:00,29748.05901545233,-42.375240556407746,0.9531599514385244,-43.32840050784627,4121.7170961927295
ENTRY,2023-07-02 20:00:00,30626.215108999997,0.0,1.4147104720542594,-1.4147104720542594,4120.302385720675
STOP,2023-07-05 12:00:00,30260.220033038724,-42.26583866467963,1.3978041365883875,-43.66364280126801,4076.6387429194074
ENTRY,2023-07-10 16:00:00,30846.65122,0.0,1.594951218200594,-1.594951218200594,4075.043791701207
STOP,2023-07-10 20:00:00,30522.12005045543,-41.95037092661566,1.5781710698299478,-43.52854199644561,4031.515249704761
ENTRY,2023-07-11 00:00:00,30485.142799999998,0.0,1.248521326604468,-1.248521326604468,4030.2667283781566
EXIT,2023-07-13 00:00:00,30288.920597,-20.09073787238485,1.2404850314555138,-21.331222903840363,4008.9355054743164
ENTRY,2023-07-13 04:00:00,30375.129806,0.0,1.2576427846677876,-1.2576427846677876,4007.6778626896485
STOP,2023-07-14 16:00:00,29978.83131484392,-41.02056033672716,1.2412345605330968,-42.26179489726025,3965.4160677923883
ENTRY,2023-07-14 20:00:00,30321.103602999996,0.0,0.6864893572959989,-0.6864893572959989,3964.729578435092
EXIT,2023-07-15 20:00:00,30280.433144000002,-2.302013609514237,0.6855685518521932,-2.98758216136643,3961.741996273726
ENTRY,2023-08-02 00:00:00,29641.849887999997,0.0,1.078325130086149,-1.078325130086149,3960.6636711436395
STOP,2023-08-02 12:00:00,29197.474088640738,-40.41427858431314,1.0621594186524235,-41.47643800296556,3919.187233140674
ENTRY,2023-08-02 20:00:00,29194.765803,0.0,0.9445186925987638,-0.9445186925987638,3918.2427144480753
EXIT,2023-08-05 20:00:00,29063.408361,-10.624298223365587,0.9402689733094174,-11.564567196675004,3906.6781472514003
ENTRY,2023-08-08 12:00:00,29544.250616999998,0.0,1.553518135804093,-1.553518135804093,3905.1246291155962
EXIT,2023-08-11 00:00:00,29403.1764,-18.545177997995243,1.5461000646048948,-20.09127806260014,3885.0333510529963
ENTRY,2023-08-24 00:00:00,26449.942602999996,0.0,0.9258587121448791,-0.9258587121448791,3884.1074923408514
STOP,2023-08-24 12:00:00,25998.19009114767,-39.53307244458532,0.910045483167045,-40.44311792775237,3843.6643744130993
ENTRY,2023-08-29 12:00:00,27431.667031999998,0.0,1.0593079407517616,-1.0593079407517616,3842.6050664723475
STOP,2023-08-30 12:00:00,27025.417330926113,-39.21959370657135,1.0436201032691332,-40.26321380984049,3802.341852662507
ENTRY,2023-08-30 16:00:00,27186.433483999997,0.0,0.7074592504446285,-0.7074592504446285,3801.6343934120623
STOP,2023-08-31 16:00:00,26593.98325199051,-38.54260593890062,0.6920422080690684,-39.23464814696969,3762.3997452650924
ENTRY,2023-09-07 20:00:00,26262.8765,0.0,1.2931379249272268,-1.2931379249272268,3761.1066073401653
STOP,2023-09-08 08:00:00,25949.440760192858,-38.58256369711026,1.2777048994483826,-39.86026859655864,3721.2463387436064
ENTRY,2023-09-08 12:00:00,25852.393391999998,0.0,0.9924955386743085,-0.9924955386743085,3720.2538432049323
EXIT,2023-09-10 12:00:00,25767.277497,-8.169180390461571,0.9892278665181237,-9.158408256979696,3711.0954349479525
ENTRY,2023-09-12 12:00:00,26213.831791,0.0,0.7353972974416869,-0.7353972974416869,3710.360037650511
EXIT,2023-09-21 16:00:00,26591.970015000003,26.52052456562976,0.7460055072679388,25.774519058361822,3736.134556708873
ENTRY,2023-09-28 08:00:00,26484.873079,0.0,1.1299962731375919,-1.1299962731375919,3735.004560435735
EXIT,2023-10-04 04:00:00,27445.543866,102.46928556011264,1.170983987361637,101.298301572751,3836.302862008486
ENTRY,2023-10-05 04:00:00,27616.262393999998,0.0,1.1300439706339807,-1.1300439706339807,3835.1728180378523
STOP,2023-10-06 12:00:00,27233.08037531751,-39.199052689474435,1.114364349558191,-40.31341703903263,3794.8594009988196
ENTRY,2023-10-06 16:00:00,27960.745708,0.0,0.89855455866174,-0.89855455866174,3793.960846440158
STOP,2023-10-09 08:00:00,27480.15347371617,-38.611125350781386,0.8831101085214274,-39.494235459302814,3754.4666109808554
ENTRY,2023-10-15 20:00:00,27162.296245,0.0,1.9970996918950439,-1.9970996918950439,3752.4695112889603
EXIT,2023-10-27 20:00:00,33881.852394,1235.1333806424423,2.491153044152021,1232.6422275982902,4985.111738887251
ENTRY,2023-10-28 16:00:00,34122.303621,0.0,1.3347423384805428,-1.3347423384805428,4983.7769965487705
EXIT,2023-11-04 08:00:00,34701.956289,56.684842133332424,1.3574162753338757,55.32742585799855,5039.104422406769
ENTRY,2023-11-04 20:00:00,35072.588620999995,0.0,1.1751113343067876,-1.1751113343067876,5037.929311072462
STOP,2023-11-05 20:00:00,34460.655179199406,-51.25726041153078,1.1546084301421753,-52.411868841672955,4985.517442230789
ENTRY,2023-11-06 00:00:00,34988.873514,0.0,1.3856923909371532,-1.3856923909371532,4984.131749839852
EXIT,2023-11-07 08:00:00,34617.441651,-36.77528415603083,1.3709822772747409,-38.14626643330557,4945.985483406546
ENTRY,2023-11-08 12:00:00,35236.247704,0.0,1.2462725154034857,-1.2462725154034857,4944.739210891143
EXIT,2023-11-13 00:00:00,36902.935797000006,147.3729254250558,1.3052216855735082,146.06770373948228,5090.806914630625
ENTRY,2023-11-15 20:00:00,37869.557459999996,0.0,0.8092566265935585,-0.8092566265935585,5089.997658004032
STOP,2023-11-16 12:00:00,36905.575322047705,-51.49973919550771,0.7886567309153554,-52.288395926423064,5037.709262077609
ENTRY,2023-11-16 16:00:00,35931.786303,0.0,0.6551334282124919,-0.6551334282124919,5037.054128649397
EXIT,2023-11-18 08:00:00,36391.879160000004,20.971835922705417,0.663522162581574,20.30831376012384,5057.3624424095215
ENTRY,2023-11-18 20:00:00,36579.07043,0.0,1.0438189929592538,-1.0438189929592538,5056.318623416562
STOP,2023-11-21 20:00:00,35859.39866779958,-51.34131658148698,1.0232824663266589,-52.364599047813634,5003.954024368749
ENTRY,2023-11-24 12:00:00,38232.576333,0.0,1.075353642320827,-1.075353642320827,5002.878670726428
STOP,2023-11-26 12:00:00,37509.68790688582,-50.831043613354595,1.055021224875485,-51.88606483823008,4950.992605888198
ENTRY,2023-12-01 04:00:00,38255.553224,0.0,1.2900822251802473,-1.2900822251802473,4949.702523663018
EXIT,2023-12-08 04:00:00,43153.060197000006,412.89343383484544,1.4552395987141855,411.43819423613127,5361.140717899149
ENTRY,2023-12-08 08:00:00,43666.916145999996,0.0,1.1230644160425163,-1.1230644160425163,5360.017653483107
STOP,2023-12-11 00:00:00,42820.26014154905,-54.43762206886988,1.1012893672149686,-55.538911436084845,5304.478742047022
ENTRY,2023-12-14 08:00:00,43280.040118,0.0,0.879992317032376,-0.879992317032376,5303.598749729989
STOP,2023-12-14 12:00:00,42223.82345539316,-53.68886822201863,0.8585167697435685,-54.54738499176219,5249.051364738227
ENTRY,2023-12-14 16:00:00,43107.058239,0.0,0.7391887780543466,-0.7391887780543466,5248.312175960173
STOP,2023-12-15 12:00:00,41870.06380756401,-53.029158076828885,0.717977114823615,-53.747135191652504,5194.56504076852
ENTRY,2023-12-19 04:00:00,43049.070848,0.0,0.9423022585025876,-0.9423022585025876,5193.622738510017
STOP,2023-12-19 16:00:00,42087.18626028132,-52.63679340643974,0.9212475411400117,-53.558040947579755,5140.064697562438
ENTRY,2023-12-19 20:00:00,42288.672797,0.0,0.841376404835509,-0.841376404835509,5139.223321157602
EXIT,2023-12-26 04:00:00,42761.287764,23.507895584401226,0.8507795630692694,22.657116021331955,5161.880437178934
ENTRY,2024-01-01 16:00:00,43531.045396999994,0.0,1.332906967593837,-1.332906967593837,5160.54753021134
STOP,2024-01-03 12:00:00,42843.86659420232,-52.602998956173295,1.3118657680113677,-53.91486472418466,5106.6326654871555
ENTRY,2024-01-08 16:00:00,46993.443804999995,0.0,0.891166229903093,-0.891166229903093,5105.741499257252
STOP,2024-01-09 12:00:00,45902.526414608496,-51.71938142930242,0.8704784773313721,-52.5898599066338,5053.151639350618
ENTRY,2024-01-09 16:00:00,46890.072803,0.0,0.7141797433352366,-0.7141797433352366,5052.437459607283
STOP,2024-01-09 20:00:00,45549.32818958768,-51.05199174608937,0.6937589466368008,-51.74575069272617,5000.691708914557
ENTRY,2024-01-10 00:00:00,46130.93513,0.0,0.5688989273042053,-0.5688989273042053,5000.122809987253
STOP,2024-01-10 12:00:00,44495.59601681814,-50.41858920949695,0.5487314916204065,-50.96732070111736,4949.155489286136
ENTRY,2024-01-10 16:00:00,46503.126754,0.0,0.5424901525671934,-0.5424901525671934,4948.612999133568
STOP,2024-01-10 20:00:00,44792.686701152365,-49.88357504081898,0.5225367225508657,-50.40611176336985,4898.206887370198
ENTRY,2024-01-11 08:00:00,47074.117999999995,0.0,0.526171044327877,-0.526171044327877,4897.68071632587
STOP,2024-01-12 12:00:00,45307.640914528565,-49.36200253628579,0.5064262433133627,-49.86842877959916,4847.81228754627
ENTRY,2024-01-26 08:00:00,41301.906855999994,0.0,0.9655871440732161,-0.9655871440732161,4846.846700402197
EXIT,2024-02-01 00:00:00,42003.045305,40.979359314465235,0.9819788877990022,39.99738042666623,4886.844080828863
ENTRY,2024-02-01 16:00:00,43231.905682000004,0.0,0.8050202829558364,-0.8050202829558364,4886.039060545908
EXIT,2024-02-04 16:00:00,42623.649068000006,-28.315829697273287,0.7936939510769271,-29.109523648350216,4856.929536897557
ENTRY,2024-02-05 08:00:00,43207.038224,0.0,1.6757963268618155,-1.6757963268618155,4855.253740570695
STOP,2024-02-05 12:00:00,42693.32174106852,-49.81157182551127,1.655871698131611,-51.467443523642885,4803.786297047052
ENTRY,2024-02-06 12:00:00,43257.863466999996,0.0,1.1680330768984382,-1.1680330768984382,4802.618263970154
EXIT,2024-02-17 16:00:00,51379.011671,548.210716180119,1.3873173633704858,546.8233988167485,5349.441662786902
ENTRY,2024-02-17 20:00:00,51658.132792,0.0,1.1437931774199441,-1.1437931774199441,5348.297869609482
STOP,2024-02-21 12:00:00,50676.51920255525,-54.336213185945596,1.1220586921455658,-55.45827187809116,5292.839597731391
ENTRY,2024-02-26 12:00:00,52858.172696,0.0,1.6356786162666048,-1.6356786162666048,5291.203919115124
EXIT,2024-03-15 04:00:00,68427.755513,1204.4889361019302,2.1174741907073766,1202.371461911223,6493.575381026347
ENTRY,2024-03-25 00:00:00,67370.205,0.0,0.9981356653537765,-0.9981356653537765,6492.577245360993
EXIT,2024-03-28 00:00:00,69269.213,70.33775589639909,1.0262707677123364,69.31148512868675,6561.88873048968
ENTRY,2024-03-28 04:00:00,70420.14970899999,0.0,0.9914893458798674,-0.9914893458798674,6560.8972411438
EXIT,2024-03-30 20:00:00,69561.305346,-30.23051779931988,0.9793971387601395,-31.20991493808002,6529.68732620572
ENTRY,2024-03-31 08:00:00,70391.100997,0.0,1.992773143468425,-1.992773143468425,6527.6945530622515
STOP,2024-04-01 04:00:00,69447.6629459509,-66.77186405768008,1.9660643978453534,-68.73792845552543,6458.956624606726
ENTRY,2024-04-01 08:00:00,69480.84800299999,0.0,1.8571106925308694,-1.8571106925308694,6457.099513914195
STOP,2024-04-01 12:00:00,68493.68730195625,-65.96302239559058,1.830725483572633,-67.79374787916322,6389.305766035031
ENTRY,2024-04-06 20:00:00,68916.6688,0.0,1.0156241858447486,-1.0156241858447486,6388.2901418491865
EXIT,2024-04-10 12:00:00,68636.722804,-10.31390261669148,1.011498624798072,-11.325401241489553,6376.9647406076965
ENTRY,2024-04-11 12:00:00,70021.0,0.0,0.9687640925844002,-0.9687640925844002,6375.9959765151125
STOP,2024-04-12 16:00:00,68156.87215953572,-64.47708958129331,0.942973256751883,-65.4200628380452,6310.575913677068
ENTRY,2024-04-22 08:00:00,65897.233241,0.0,1.3536708330618674,-1.3536708330618674,6309.222242844005
STOP,2024-04-24 12:00:00,64649.02735549198,-64.1020805338262,1.328030000848337,-65.43011053467454,6243.792132309331
ENTRY,2024-05-03 20:00:00,62900.874603,0.0,0.7755245904528368,-0.7755245904528368,6243.016607718878
EXIT,2024-05-07 20:00:00,62293.386376,-18.724781707034516,0.768034677770023,-19.492816384804538,6223.523791334073
ENTRY,2024-05-13 08:00:00,62756.8214,0.0,1.5198862841891678,-1.5198862841891678,6222.003905049884
STOP,2024-05-14 04:00:00,61710.41379168715,-63.356482055108366,1.4945436913671246,-64.85102574647549,6157.152879303409
ENTRY,2024-05-14 08:00:00,61817.109571,0.0,1.2402844811722984,-1.2402844811722984,6155.912594822236
EXIT,2024-05-19 20:00:00,66254.127797,222.55832109336075,1.329307809609643,221.2290132837511,6377.141608105987
ENTRY,2024-05-20 04:00:00,66845.187542,0.0,1.9529029571134169,-1.9529029571134169,6375.188705148874
EXIT,2024-05-23 04:00:00,69713.119788,209.46883275984678,2.0366904902173557,207.43214226962942,6582.620847418503
ENTRY,2024-05-27 12:00:00,70394.962155,0.0,1.7899974232023852,-1.7899974232023852,6580.830849995301
STOP,2024-05-27 16:00:00,69338.65931485349,-67.14895867904521,1.7631378397307673,-68.91209651877598,6511.918753476525
ENTRY,2024-05-27 20:00:00,69457.260929,0.0,1.5809361319963307,-1.5809361319963307,6510.337817344529
STOP,2024-05-28 00:00:00,68292.38170918557,-66.28535387750244,1.5544219904453296,-67.83977586794778,6442.498041476581
ENTRY,2024-06-03 04:00:00,68927.37200999999,0.0,2.3798964797688287,-2.3798964797688287,6440.118144996813
EXIT,2024-06-07 16:00:00,69234.22350000001,26.487110982444985,2.3904913241618067,24.096619658283178,6464.214764655096
ENTRY,2024-07-01 00:00:00,63456.721307,0.0,1.986031943453191,-1.986031943453191,6462.228732711643
STOP,2024-07-01 08:00:00,62611.766426036476,-66.11227895984644,1.9595870318692523,-68.07186599171568,6394.156866719927
ENTRY,2024-07-01 12:00:00,63151.839869999996,0.0,1.9105080814949886,-1.9105080814949886,6392.246358638432
STOP,2024-07-02 12:00:00,62287.71259150328,-65.35526725772039,1.8843659745919006,-67.23963323231229,6325.00672540612
ENTRY,2024-07-02 16:00:00,61957.68173,0.0,1.4380415371464101,-1.4380415371464101,6323.5686838689735
STOP,2024-07-03 00:00:00,60849.375724909565,-64.30962338674485,1.412317687791712,-65.72194107453656,6257.846742794437
ENTRY,2024-07-11 00:00:00,57585.2704,0.0,1.0416751448546147,-1.0416751448546147,6256.805067649582
EXIT,2024-07-23 20:00:00,65916.229197,376.7522775947055,1.1923760558924967,375.559901538813,6632.364969188396
ENTRY,2024-07-26 08:00:00,67342.1966,0.0,1.19878487938667,-1.19878487938667,6631.166184309009
EXIT,2024-07-29 20:00:00,66764.654593,-25.702630006066137,1.1885038273842436,-26.891133833450382,6604.275050475559
